locusts,left-grass,right-grass
87,1458,2187
83,1444,2187
85,1444,2187
83,1440,2187
84,1444,2187
85,1436,2187
85,1442,2187
83,1435,2187
87,1436,2187
88,1437,2187
86,1441,2187
89,1441,2187
91,1443,2187
93,1441,2187
90,1435,2187
89,1422,2187
89,1428,2187
88,1424,2187
90,1422,2187
94,1431,2187
95,1430,2187
93,1429,2187
91,1423,2187
92,1421,2187
93,1408,2187
92,1411,2187
91,1417,2187
91,1417,2187
92,1416,2187
96,1405,2187
90,1406,2187
84,1414,2187
87,1422,2187
87,1432,2187
89,1439,2187
89,1425,2187
93,1421,2187
94,1412,2187
94,1408,2187
91,1411,2187
89,1423,2187
87,1427,2187
82,1433,2187
79,1438,2187
79,1442,2187
80,1442,2187
80,1452,2187
79,1462,2187
79,1465,2187
80,1461,2187
79,1456,2187
82,1438,2187
85,1442,2187
87,1435,2187
86,1441,2187
82,1438,2187
80,1444,2187
80,1442,2187
79,1450,2187
77,1448,2187
79,1454,2187
80,1445,2187
76,1441,2187
72,1455,2187
70,1450,2187
72,1457,2187
75,1450,2187
75,1466,2187
75,1471,2187
78,1461,2187
80,1452,2187
78,1464,2187
80,1472,2187
78,1497,2187
78,1500,2187
77,1507,2187
79,1505,2187
79,1509,2187
77,1515,2187
76,1519,2187
78,1510,2187
78,1527,2187
78,1531,2187
77,1521,2187
77,1514,2187
78,1498,2187
77,1492,2187
72,1507,2187
72,1523,2187
67,1531,2187
66,1541,2187
66,1540,2187
65,1545,2187
63,1556,2187
63,1558,2187
61,1559,2187
60,1566,2187
60,1574,2187
60,1576,2187
62,1584,2187
63,1584,2187
62,1588,2187
59,1597,2187
59,1598,2187
58,1605,2187
56,1604,2187
56,1607,2187
54,1614,2187
55,1611,2187
52,1612,2187
49,1613,2187
52,1611,2187
54,1608,2187
57,1610,2187
58,1611,2187
61,1601,2187
62,1604,2187
66,1602,2187
67,1600,2187
69,1597,2187
73,1604,2187
74,1594,2187
71,1596,2187
72,1593,2187
72,1595,2187
71,1602,2187
70,1605,2187
73,1607,2187
77,1620,2187
78,1615,2187
80,1620,2187
79,1621,2187
84,1612,2187
86,1597,2187
84,1597,2187
78,1592,2187
75,1577,2187
77,1576,2187
82,1563,2187
78,1548,2187
80,1531,2187
81,1527,2187
80,1522,2187
79,1517,2187
75,1511,2187
75,1517,2187
80,1511,2187
81,1494,2187
80,1491,2187
81,1499,2187
83,1506,2187
82,1507,2187
79,1498,2187
79,1505,2187
78,1498,2187
79,1496,2187
79,1491,2187
76,1499,2187
75,1496,2187
77,1500,2187
76,1505,2187
75,1508,2187
74,1515,2187
72,1518,2187
73,1517,2187
71,1528,2187
73,1540,2187
75,1538,2187
78,1524,2187
78,1515,2187
81,1508,2187
85,1503,2187
88,1489,2187
92,1486,2187
95,1484,2187
99,1472,2187
98,1449,2187
99,1443,2187
99,1438,2187
98,1425,2187
102,1418,2187
102,1416,2187
96,1416,2187
93,1426,2187
90,1442,2187
88,1451,2187
86,1450,2187
84,1440,2187
82,1446,2187
79,1464,2187
80,1464,2187
79,1477,2187
78,1487,2187
75,1493,2187
76,1496,2187
75,1492,2187
73,1493,2187
72,1500,2187
70,1504,2187
67,1512,2187
66,1506,2187
66,1506,2187
64,1509,2187
64,1514,2187
64,1520,2187
65,1521,2187
66,1518,2187
66,1517,2187
66,1515,2187
68,1516,2187
70,1520,2187
72,1539,2187
76,1537,2187
79,1537,2187
81,1532,2187
83,1545,2187
84,1536,2187
83,1533,2187
82,1538,2187
81,1537,2187
77,1534,2187
75,1549,2187
73,1553,2187
74,1553,2187
74,1552,2187
74,1549,2187
71,1553,2187
72,1556,2187
73,1562,2187
77,1559,2187
79,1553,2187
83,1555,2187
78,1548,2187
80,1539,2187
84,1542,2187
81,1531,2187
79,1532,2187
82,1519,2187
82,1524,2187
85,1514,2187
86,1513,2187
88,1496,2187
93,1484,2187
92,1470,2187
93,1443,2187
95,1434,2187
98,1422,2187
99,1416,2187
100,1412,2187
101,1417,2187
98,1414,2187
96,1414,2187
98,1402,2187
97,1407,2187
94,1418,2187
93,1399,2187
92,1397,2187
88,1400,2187
88,1404,2187
88,1404,2187
88,1417,2187
88,1432,2187
84,1442,2187
83,1459,2187
80,1478,2187
77,1498,2187
76,1503,2187
70,1518,2187
69,1532,2187
67,1543,2187
67,1553,2187
66,1562,2187
65,1558,2187
64,1560,2187
63,1570,2187
62,1567,2187
60,1570,2187
63,1567,2187
65,1569,2187
67,1568,2187
64,1576,2187
62,1572,2187
61,1575,2187
62,1578,2187
63,1587,2187
61,1580,2187
59,1585,2187
59,1600,2187
60,1604,2187
63,1598,2187
62,1595,2187
64,1591,2187
66,1584,2187
70,1585,2187
68,1583,2187
70,1593,2187
73,1598,2187
75,1601,2187
74,1602,2187
75,1594,2187
78,1594,2187
81,1581,2187
81,1580,2187
79,1573,2187
81,1562,2187
81,1560,2187
83,1560,2187
88,1549,2187
85,1545,2187
88,1535,2187
89,1522,2187
86,1511,2187
85,1506,2187
88,1490,2187
90,1481,2187
90,1474,2187
88,1471,2187
87,1469,2187
80,1470,2187
76,1480,2187
75,1500,2187
72,1507,2187
70,1509,2187
68,1510,2187
63,1523,2187
64,1544,2187
64,1549,2187
62,1551,2187
60,1568,2187
61,1565,2187
60,1576,2187
61,1580,2187
60,1578,2187
58,1584,2187
57,1600,2187
56,1616,2187
56,1617,2187
55,1623,2187
56,1624,2187
53,1626,2187
53,1630,2187
53,1622,2187
53,1619,2187
52,1619,2187
53,1625,2187
55,1636,2187
56,1638,2187
54,1634,2187
53,1627,2187
53,1627,2187
52,1642,2187
53,1646,2187
55,1648,2187
54,1668,2187
54,1670,2187
55,1674,2187
57,1688,2187
59,1685,2187
61,1673,2187
62,1675,2187
64,1663,2187
66,1668,2187
65,1664,2187
68,1668,2187
68,1668,2187
71,1661,2187
70,1653,2187
72,1640,2187
76,1630,2187
81,1618,2187
81,1613,2187
83,1600,2187
83,1579,2187
84,1569,2187
82,1562,2187
80,1551,2187
80,1545,2187
82,1528,2187
84,1530,2187
83,1528,2187
77,1522,2187
76,1523,2187
71,1520,2187
66,1539,2187
66,1550,2187
64,1557,2187
59,1555,2187
58,1564,2187
56,1569,2187
58,1574,2187
61,1580,2187
66,1575,2187
69,1568,2187
71,1572,2187
72,1570,2187
77,1558,2187
79,1559,2187
79,1561,2187
81,1554,2187
82,1545,2187
78,1537,2187
78,1524,2187
76,1513,2187
75,1525,2187
77,1524,2187
72,1537,2187
74,1534,2187
77,1536,2187
76,1536,2187
77,1527,2187
73,1521,2187
71,1527,2187
74,1524,2187
72,1519,2187
74,1517,2187
76,1517,2187
79,1517,2187
82,1509,2187
83,1497,2187
87,1498,2187
93,1497,2187
96,1476,2187
94,1480,2187
93,1469,2187
92,1476,2187
92,1475,2187
94,1463,2187
96,1459,2187
96,1458,2187
95,1454,2187
94,1451,2187
94,1434,2187
93,1441,2187
92,1445,2187
95,1442,2187
97,1427,2187
97,1428,2187
95,1432,2187
94,1432,2187
92,1426,2187
91,1416,2187
91,1419,2187
86,1427,2187
85,1422,2187
87,1425,2187
84,1441,2187
80,1439,2187
79,1447,2187
78,1455,2187
77,1455,2187
75,1447,2187
76,1455,2187
75,1452,2187
75,1465,2187
73,1479,2187
67,1490,2187
64,1501,2187
64,1512,2187
66,1519,2187
65,1526,2187
63,1537,2187
63,1541,2187
63,1554,2187
61,1560,2187
64,1558,2187
66,1553,2187
70,1539,2187
73,1554,2187
75,1549,2187
77,1540,2187
77,1512,2187
81,1508,2187
83,1495,2187
83,1493,2187
83,1488,2187
83,1486,2187
83,1480,2187
85,1478,2187
80,1482,2187
79,1469,2187
84,1461,2187
85,1462,2187
85,1460,2187
84,1464,2187
86,1474,2187
88,1465,2187
88,1461,2187
84,1456,2187
90,1463,2187
95,1453,2187
97,1446,2187
98,1451,2187
95,1452,2187
96,1448,2187
94,1450,2187
97,1448,2187
98,1442,2187
99,1434,2187
96,1411,2187
98,1404,2187
99,1404,2187
100,1402,2187
100,1406,2187
99,1405,2187
96,1409,2187
95,1413,2187
94,1416,2187
92,1412,2187
90,1426,2187
87,1426,2187
88,1425,2187
85,1435,2187
83,1450,2187
84,1455,2187
78,1456,2187
79,1470,2187
77,1476,2187
75,1487,2187
74,1492,2187
75,1500,2187
76,1510,2187
71,1520,2187
69,1534,2187
68,1529,2187
67,1529,2187
66,1548,2187
65,1559,2187
63,1566,2187
63,1576,2187
66,1583,2187
65,1592,2187
62,1591,2187
63,1594,2187
63,1618,2187
63,1612,2187
63,1597,2187
66,1590,2187
64,1588,2187
64,1595,2187
63,1592,2187
64,1591,2187
68,1593,2187
70,1598,2187
68,1588,2187
73,1582,2187
74,1576,2187
75,1573,2187
73,1569,2187
73,1560,2187
76,1558,2187
73,1556,2187
70,1552,2187
68,1544,2187
67,1545,2187
69,1543,2187
69,1534,2187
72,1537,2187
73,1538,2187
76,1535,2187
76,1530,2187
79,1524,2187
82,1531,2187
85,1529,2187
85,1517,2187
85,1517,2187
87,1491,2187
85,1488,2187
86,1478,2187
84,1473,2187
82,1472,2187
82,1489,2187
75,1489,2187
74,1488,2187
74,1494,2187
71,1506,2187
73,1514,2187
74,1517,2187
72,1518,2187
70,1524,2187
72,1528,2187
68,1544,2187
70,1557,2187
66,1557,2187
69,1552,2187
69,1560,2187
67,1567,2187
72,1571,2187
71,1567,2187
75,1569,2187
73,1565,2187
74,1565,2187
73,1552,2187
74,1552,2187
75,1543,2187
79,1543,2187
81,1539,2187
80,1545,2187
78,1540,2187
77,1533,2187
79,1529,2187
81,1511,2187
81,1517,2187
79,1518,2187
78,1522,2187
78,1527,2187
75,1518,2187
73,1515,2187
71,1511,2187
72,1512,2187
72,1514,2187
71,1523,2187
68,1525,2187
67,1526,2187
71,1524,2187
70,1528,2187
68,1529,2187
69,1519,2187
70,1514,2187
71,1512,2187
72,1506,2187
74,1510,2187
72,1509,2187
72,1505,2187
72,1512,2187
66,1520,2187
62,1525,2187
62,1526,2187
64,1516,2187
66,1521,2187
66,1527,2187
67,1537,2187
64,1534,2187
68,1544,2187
72,1533,2187
76,1549,2187
77,1560,2187
79,1556,2187
80,1554,2187
83,1546,2187
88,1529,2187
86,1516,2187
86,1498,2187
86,1489,2187
86,1483,2187
83,1484,2187
79,1482,2187
79,1482,2187
81,1494,2187
79,1498,2187
82,1505,2187
82,1505,2187
83,1504,2187
82,1515,2187
79,1517,2187
80,1514,2187
80,1514,2187
76,1531,2187
72,1539,2187
70,1545,2187
70,1545,2187
70,1559,2187
68,1574,2187
65,1581,2187
63,1590,2187
63,1596,2187
65,1594,2187
66,1597,2187
65,1604,2187
68,1596,2187
67,1589,2187
69,1586,2187
68,1588,2187
66,1584,2187
65,1583,2187
66,1589,2187
69,1588,2187
71,1588,2187
72,1577,2187
67,1563,2187
66,1573,2187
65,1585,2187
66,1590,2187
66,1581,2187
69,1568,2187
69,1557,2187
73,1545,2187
76,1540,2187
78,1528,2187
80,1519,2187
82,1518,2187
83,1508,2187
83,1496,2187
85,1484,2187
82,1465,2187
81,1472,2187
81,1492,2187
83,1499,2187
83,1503,2187
86,1491,2187
83,1496,2187
81,1501,2187
83,1510,2187
83,1511,2187
84,1504,2187
86,1500,2187
86,1486,2187
86,1481,2187
88,1476,2187
91,1465,2187
94,1468,2187
96,1458,2187
94,1445,2187
93,1452,2187
92,1456,2187
90,1444,2187
88,1455,2187
91,1461,2187
94,1460,2187
91,1453,2187
84,1466,2187
84,1463,2187
89,1441,2187
91,1432,2187
94,1428,2187
92,1424,2187
93,1415,2187
95,1419,2187
96,1413,2187
100,1412,2187
102,1407,2187
102,1406,2187
102,1412,2187
102,1418,2187
103,1411,2187
103,1399,2187
100,1399,2187
97,1408,2187
96,1400,2187
95,1412,2187
95,1404,2187
90,1408,2187
90,1422,2187
92,1427,2187
90,1431,2187
85,1437,2187
88,1442,2187
88,1441,2187
86,1448,2187
82,1448,2187
83,1457,2187
85,1457,2187
81,1455,2187
81,1453,2187
83,1445,2187
82,1435,2187
77,1438,2187
75,1437,2187
77,1447,2187
74,1456,2187
74,1469,2187
72,1484,2187
69,1480,2187
72,1497,2187
72,1501,2187
71,1495,2187
70,1498,2187
70,1502,2187
69,1521,2187
67,1523,2187
68,1526,2187
70,1536,2187
70,1546,2187
64,1560,2187
64,1572,2187
64,1574,2187
64,1595,2187
63,1600,2187
60,1600,2187
62,1597,2187
59,1599,2187
60,1606,2187
62,1607,2187
67,1597,2187
71,1588,2187
69,1578,2187
70,1568,2187
70,1570,2187
72,1568,2187
74,1570,2187
77,1568,2187
78,1556,2187
72,1556,2187
72,1557,2187
75,1552,2187
77,1542,2187
77,1538,2187
77,1534,2187
76,1543,2187
77,1557,2187
74,1563,2187
72,1559,2187
65,1570,2187
64,1581,2187
63,1588,2187
62,1592,2187
61,1599,2187
61,1604,2187
57,1604,2187
57,1615,2187
58,1618,2187
61,1610,2187
61,1620,2187
59,1628,2187
59,1637,2187
57,1648,2187
53,1644,2187
53,1650,2187
53,1657,2187
55,1651,2187
56,1648,2187
59,1634,2187
62,1638,2187
64,1637,2187
66,1632,2187
65,1632,2187
65,1642,2187
63,1635,2187
68,1625,2187
69,1612,2187
66,1612,2187
66,1609,2187
65,1604,2187
67,1603,2187
68,1591,2187
73,1574,2187
76,1574,2187
79,1570,2187
84,1567,2187
83,1548,2187
82,1538,2187
82,1522,2187
86,1502,2187
86,1499,2187
85,1486,2187
87,1469,2187
88,1457,2187
93,1441,2187
95,1428,2187
102,1421,2187
100,1403,2187
101,1404,2187
101,1404,2187
101,1401,2187
102,1387,2187
100,1383,2187
97,1377,2187
96,1369,2187
100,1367,2187
102,1376,2187
98,1373,2187
99,1376,2187
99,1376,2187
102,1376,2187
104,1369,2187
97,1369,2187
92,1360,2187
88,1366,2187
87,1384,2187
89,1397,2187
93,1413,2187
90,1423,2187
84,1428,2187
84,1438,2187
81,1447,2187
79,1453,2187
77,1460,2187
76,1471,2187
77,1459,2187
81,1460,2187
78,1468,2187
81,1465,2187
83,1474,2187
86,1470,2187
86,1463,2187
83,1464,2187
85,1463,2187
86,1456,2187
91,1446,2187
90,1438,2187
92,1432,2187
92,1416,2187
93,1418,2187
94,1423,2187
96,1423,2187
98,1422,2187
95,1424,2187
92,1415,2187
92,1419,2187
96,1424,2187
93,1421,2187
93,1439,2187
91,1437,2187
90,1432,2187
86,1439,2187
83,1443,2187
84,1461,2187
84,1459,2187
84,1446,2187
84,1445,2187
84,1452,2187
